Poster_Link,Series_Title,Released_Year,Certificate,Runtime,Genre,IMDB_Rating,Overview,Meta_score,Director,Star1,Star2,Star3,Star4,No_of_Votes,Gross
"https://m.media-amazon.com/images/M/MV5BNDY2OTE5MzE0Nl5BMl5BanBnXkFtZTcwNDAyOTc2NA@@._V1_UX67_CR0,0,67,98_AL_.jpg",h vnen,2010,r,118 min,drama romanc,7.6,the live of two danish famili cross each other and an extraordinari but riski friendship come into bud but loneli frailti and sorrow lie in wait,0.0,susann bier,mikael persbrandt,trine dyrholm,marku rygaard,wil johnson,0.0,1 008 098
"https://m.media-amazon.com/images/M/MV5BMTY3NjY0MTQ0Nl5BMl5BanBnXkFtZTcwMzQ2MTc0Mw@@._V1_UX67_CR0,0,67,98_AL_.jpg",despic me,2010,u,95 min,anim comedi crime,7.6,when a crimin mastermind use a trio of orphan girl as pawn for a grand scheme he find their love is profoundli chang him for the better,0.0,pierr coffin,chri renaud,steve carel,jason segel,russel brand,0.0,251 513 985
"https://m.media-amazon.com/images/M/MV5BNjg3ODQyNTIyN15BMl5BanBnXkFtZTcwMjUzNzM5NQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",50 50,2011,r,100 min,comedi drama romanc,7.6,inspir by a true stori a comedi center on a 27 year old guy who learn of hi cancer diagnosi and hi subsequ struggl to beat the diseas,0.0,jonathan levin,joseph gordon levitt,seth rogen,anna kendrick,bryce dalla howard,0.0,35 014 192
"https://m.media-amazon.com/images/M/MV5BMTMzNzEzMDYxM15BMl5BanBnXkFtZTcwMTc0NTMxMw@@._V1_UX67_CR0,0,67,98_AL_.jpg",kick ass,2010,ua,117 min,action comedi crime,7.6,dave lizewski is an unnot high school student and comic book fan who one day decid to becom a superhero even though he ha no power train or meaning reason to do so,0.0,matthew vaughn,aaron taylor johnson,nicola cage,chlo grace moretz,garrett m brown,0.0,48 071 303
"https://m.media-amazon.com/images/M/MV5BMjI2ODE4ODAtMDA3MS00ODNkLTg4N2EtOGU0YjZmNGY4NjZlXkEyXkFqcGdeQXVyMTY5MDE5NA@@._V1_UY98_CR0,0,67,98_AL_.jpg",celda 211,2009,Unknown,113 min,action adventur crime,7.6,the stori of two men on differ side of a prison riot the inmat lead the rebellion and the young guard trap in the revolt who pose as a prison in a desper attempt to surviv the ordeal,0.0,daniel monz n,lui tosar,alberto ammann,antonio resin,manuel mor n,0.0,Unknown
"https://m.media-amazon.com/images/M/MV5BMjAxOTU3Mzc1M15BMl5BanBnXkFtZTcwMzk1ODUzNg@@._V1_UX67_CR0,0,67,98_AL_.jpg",moneybal,2011,pg 13,133 min,biographi drama sport,7.6,oakland a s gener manag billi bean s success attempt to assembl a basebal team on a lean budget by employ comput gener analysi to acquir new player,0.0,bennett miller,brad pitt,robin wright,jonah hill,philip seymour hoffman,0.0,75 605 492
"https://m.media-amazon.com/images/M/MV5BYmFmNjY5NDYtZjlhNi00YjQ5LTgzNzctNWRiNWUzNmIyNjc4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY98_CR0,0,67,98_AL_.jpg",la piel que habito,2011,r,120 min,drama horror thriller,7.6,a brilliant plastic surgeon haunt by past tragedi creat a type of synthet skin that withstand ani kind of damag hi guinea pig a mysteri and volatil woman who hold the key to hi obsess,0.0,pedro almod var,antonio bandera,elena anaya,jan cornet,marisa pared,0.0,3 185 812
"https://m.media-amazon.com/images/M/MV5BMTU5MDg0NTQ1N15BMl5BanBnXkFtZTcwMjA4Mjg3Mg@@._V1_UY98_CR1,0,67,98_AL_.jpg",zombieland,2009,a,88 min,adventur comedi fantasi,7.6,a shi student tri to reach hi famili in ohio a gun tote tough guy tri to find the last twinki and a pair of sister tri to get to an amus park join forc to travel across a zombi fill america,0.0,ruben fleischer,jess eisenberg,emma stone,woodi harrelson,abigail breslin,0.0,75 590 286
"https://m.media-amazon.com/images/M/MV5BMzc0ZmUyZjAtZThkMi00ZDY5LTg5YjctYmUwM2FiYjMyMDI5XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",die well,2008,Unknown,107 min,drama thriller,7.6,a high school teacher s experi to demonstr to hi student what life is like under a dictatorship spin horribl out of control when he form a social unit with a life of it own,0.0,denni gansel,j rgen vogel,frederick lau,max riemelt,jennif ulrich,0.0,Unknown
"https://m.media-amazon.com/images/M/MV5BMTg0NjEwNjUxM15BMl5BanBnXkFtZTcwMzk0MjQ5Mg@@._V1_UX67_CR0,0,67,98_AL_.jpg",sherlock holm,2009,pg 13,128 min,action adventur mysteri,7.6,detect sherlock holm and hi stalwart partner watson engag in a battl of wit and brawn with a nemesi whose plot is a threat to all of england,0.0,guy ritchi,robert downey jr,jude law,rachel mcadam,mark strong,0.0,209 028 679
"https://m.media-amazon.com/images/M/MV5BMjEzOTE3ODM3OF5BMl5BanBnXkFtZTcwMzYyODI4Mg@@._V1_UX67_CR0,0,67,98_AL_.jpg",the blind side,2009,ua,129 min,biographi drama sport,7.6,the stori of michael oher a homeless and traumat boy who becam an all american footbal player and first round nfl draft pick with the help of a care woman and her famili,0.0,john lee hancock,quinton aaron,sandra bullock,tim mcgraw,jae head,0.0,255 959 475
"https://m.media-amazon.com/images/M/MV5BMTIzNTg3NzkzNV5BMl5BanBnXkFtZTcwNzMwMjU2MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",the visitor,2007,pg 13,104 min,drama,7.6,a colleg professor travel to new york citi to attend a confer and find a young coupl live in hi apart,0.0,tom mccarthi,richard jenkin,haaz sleiman,danai gurira,hiam abbass,0.0,9 422 422
"https://m.media-amazon.com/images/M/MV5BMTU0NzY0MTY5OF5BMl5BanBnXkFtZTcwODY3MDEwMg@@._V1_UY98_CR3,0,67,98_AL_.jpg",seven pound,2008,ua,123 min,drama,7.6,a man with a fate secret embark on an extraordinari journey of redempt by forev chang the live of seven stranger,0.0,gabriel muccino,will smith,rosario dawson,woodi harrelson,michael eali,0.0,69 951 824
"https://m.media-amazon.com/images/M/MV5BMTcwMzU0OTY3NF5BMl5BanBnXkFtZTYwNzkwNjg2._V1_UX67_CR0,0,67,98_AL_.jpg",eastern promis,2007,r,100 min,action crime drama,7.6,a teenag who die dure childbirth leav clue in her journal that could tie her child to a rape involv a violent russian mob famili,0.0,david cronenberg,naomi watt,viggo mortensen,armin mueller stahl,josef altin,0.0,17 114 882
"https://m.media-amazon.com/images/M/MV5BMjkyMTE1OTYwNF5BMl5BanBnXkFtZTcwMDIxODYzMw@@._V1_UX67_CR0,0,67,98_AL_.jpg",stardust,2007,u,127 min,adventur famili fantasi,7.6,in a countrysid town border on a magic land a young man make a promis to hi belov that he ll retriev a fallen star by ventur into the magic realm,0.0,matthew vaughn,charli cox,clair dane,sienna miller,ian mckellen,0.0,38 634 938
"https://m.media-amazon.com/images/M/MV5BMjEzMjEzNTIzOF5BMl5BanBnXkFtZTcwMTg2MjAyMw@@._V1_UY98_CR0,0,67,98_AL_.jpg",the secret of kell,2009,Unknown,71 min,anim adventur famili,7.6,a young boy in a remot mediev outpost under sieg from barbarian raid is beckon to adventur when a celebr master illumin arriv with an ancient book brim with secret wisdom and power,0.0,tomm moor,nora twomey,evan mcguir,brendan gleeson,mick lalli,0.0,686 383
"https://m.media-amazon.com/images/M/MV5BYjc4MjA2ZDgtOGY3YS00NDYzLTlmNTEtYWMxMzcwZjgzYWNjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",insid man,2006,r,129 min,crime drama mysteri,7.6,a polic detect a bank robber and a high power broker enter high stake negoti after the crimin s brilliant heist spiral into a hostag situat,0.0,spike lee,denzel washington,clive owen,jodi foster,christoph plummer,0.0,88 513 495
"https://m.media-amazon.com/images/M/MV5BYmM2NDNiNGItMTRhMi00ZDA2LTgzOWMtZTE2ZjFhMDQ2M2U5XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",gone babi gone,2007,r,114 min,crime drama mysteri,7.6,two boston area detect investig a littl girl s kidnap which ultim turn into a crisi both profession and person,0.0,ben affleck,morgan freeman,ed harri,casey affleck,michel monaghan,0.0,20 300 218
"https://m.media-amazon.com/images/M/MV5BOTBmZDZkNWYtODIzYi00N2Y4LWFjMmMtNmM1OGYyNGVhYzUzXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",la vie en rose,2007,pg 13,140 min,biographi drama music,7.6,biopic of the icon french singer dith piaf rais by her grandmoth in a brothel she wa discov while sing on a street corner at the age of 19 despit her success piaf s life wa fill with tragedi,0.0,olivi dahan,marion cotillard,sylvi testud,pascal greggori,emmanuel seigner,0.0,10 301 706
"https://m.media-amazon.com/images/M/MV5BMTI5MjA2Mzk2M15BMl5BanBnXkFtZTcwODY1MDUzMQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",huo yuan jia,2006,pg 13,104 min,action biographi drama,7.6,a biographi of chines martial art master huo yuanjia who is the founder and spiritu guru of the jin wu sport feder,0.0,ronni yu,jet li,li sun,yong dong,yun qu,0.0,24 633 730
"https://m.media-amazon.com/images/M/MV5BY2VkMzZlZDAtNTkzNS00MDIzLWFmOTctMWQwZjQ1OWJiYzQ1XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UY98_CR1,0,67,98_AL_.jpg",the illusionist,2006,u,110 min,drama fantasi mysteri,7.6,in turn of the centuri vienna a magician use hi abil to secur the love of a woman far abov hi social stand,0.0,neil burger,edward norton,jessica biel,paul giamatti,rufu sewel,0.0,39 868 642
"https://m.media-amazon.com/images/M/MV5BMTI5Mzk1MDc2M15BMl5BanBnXkFtZTcwMjIzMDA0MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",dead man s shoe,2004,Unknown,90 min,crime drama thriller,7.6,a disaffect soldier return to hi hometown to get even with the thug who brutal hi mental challeng brother year ago,0.0,shane meadow,paddi considin,gari stretch,tobi kebbel,stuart wolfenden,0.0,6 013
"https://m.media-amazon.com/images/M/MV5BNzU3NDg4NTAyNV5BMl5BanBnXkFtZTcwOTg2ODg1Mg@@._V1_UX67_CR0,0,67,98_AL_.jpg",harri potter and the half blood princ,2009,ua,153 min,action adventur famili,7.6,as harri potter begin hi sixth year at hogwart he discov an old book mark as the properti of the half blood princ and begin to learn more about lord voldemort s dark past,0.0,david yate,daniel radcliff,emma watson,rupert grint,michael gambon,0.0,301 959 197
"https://m.media-amazon.com/images/M/MV5BNWMxYTZlOTUtZDExMi00YzZmLTkwYTMtZmM2MmRjZmQ3OGY4XkEyXkFqcGdeQXVyMTAwMzUyMzUy._V1_UX67_CR0,0,67,98_AL_.jpg",300,2006,a,117 min,action drama,7.6,king leonida of sparta and a forc of 300 men fight the persian at thermopyla in 480 b c,0.0,zack snyder,gerard butler,lena headey,david wenham,domin west,0.0,210 614 939
"https://m.media-amazon.com/images/M/MV5BMjRjOTMwMDEtNTY4NS00OWRjLWI4ZWItZDgwYmZhMzlkYzgxXkEyXkFqcGdeQXVyODIxOTg5MTc@._V1_UY98_CR1,0,67,98_AL_.jpg",match point,2005,r,124 min,drama romanc thriller,7.6,at a turn point in hi life a former tenni pro fall for an actress who happen to be date hi friend and soon to be brother in law,0.0,woodi allen,scarlett johansson,jonathan rhi meyer,emili mortim,matthew good,0.0,23 089 926
"https://m.media-amazon.com/images/M/MV5BY2IzNGNiODgtOWYzOS00OTI0LTgxZTUtOTA5OTQ5YmI3NGUzXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",watchmen,2009,a,162 min,action drama mysteri,7.6,in 1985 where former superhero exist the murder of a colleagu send activ vigilant rorschach into hi own sprawl investig uncov someth that could complet chang the cours of histori as we know it,0.0,zack snyder,jacki earl haley,patrick wilson,carla gugino,malin akerman,0.0,107 509 799
"https://m.media-amazon.com/images/M/MV5BMTYzZWE3MDAtZjZkMi00MzhlLTlhZDUtNmI2Zjg3OWVlZWI0XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",lord of war,2005,r,122 min,action crime drama,7.6,an arm dealer confront the moral of hi work as he is be chase by an interpol agent,0.0,andrew niccol,nicola cage,ethan hawk,jare leto,bridget moynahan,0.0,24 149 632
"https://m.media-amazon.com/images/M/MV5BMzQ2ZTBhNmEtZDBmYi00ODU0LTgzZmQtNmMxM2M4NzM1ZjE4XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX67_CR0,0,67,98_AL_.jpg",saw,2004,ua,103 min,horror mysteri thriller,7.6,two stranger awaken in a room with no recollect of how they got there and soon discov they re pawn in a deadli game perpetr by a notori serial killer,0.0,jame wan,cari elw,leigh whannel,danni glover,ken leung,0.0,56 000 369
"https://m.media-amazon.com/images/M/MV5BMjA0MjIyOTI3MF5BMl5BanBnXkFtZTcwODM5NTY5MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",synecdoch new york,2008,r,124 min,drama,7.6,a theatr director struggl with hi work and the women in hi life as he creat a life size replica of new york citi insid a warehous as part of hi new play,0.0,charli kaufman,philip seymour hoffman,samantha morton,michel william,catherin keener,0.0,3 081 925
"https://m.media-amazon.com/images/M/MV5BMTgxMjQ4NzE5OF5BMl5BanBnXkFtZTcwNzkwOTkyMQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",mysteri skin,2004,r,105 min,drama,7.6,a teenag hustler and a young man obsess with alien abduct cross path togeth discov a horribl liber truth,0.0,gregg araki,bradi corbet,joseph gordon levitt,elisabeth shue,chase ellison,0.0,697 181
"https://m.media-amazon.com/images/M/MV5BNjIwOGJhY2QtMTA5Yi00MDhlLWE5OTgtYmIzZDNlM2UwZjMyXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX67_CR0,0,67,98_AL_.jpg",jeux d enfant,2003,r,93 min,comedi drama romanc,7.6,as adult best friend julien and sophi continu the odd game they start as children a fearless competit to outdo one anoth with dare and outrag stunt while they often act out to reliev one anoth s pain their game might be a way to avoid the fact that they are truli meant for one anoth,0.0,yann samuel,guillaum canet,marion cotillard,thibault verhaegh,jo phine leba joli,0.0,548 707
"https://m.media-amazon.com/images/M/MV5BZWI4ZTgwMzktNjk3Yy00OTlhLTg3YTAtMTA1MWVlMWJiOTRiXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX67_CR0,0,67,98_AL_.jpg",un long dimanch de fian aill,2004,u,133 min,drama mysteri romanc,7.6,tell the stori of a young woman s relentless search for her fianc who ha disappear from the trench of the somm dure world war one,0.0,jean pierr jeunet,audrey tautou,gaspard ulliel,jodi foster,dominiqu pinon,0.0,6 167 817
"https://m.media-amazon.com/images/M/MV5BMTUzNDgyMzg3Ml5BMl5BanBnXkFtZTcwMzIxNTAwMQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",the station agent,2003,r,89 min,comedi drama,7.6,when hi onli friend die a man born with dwarfism move to rural new jersey to live a life of solitud onli to meet a chatti hot dog vendor and a woman deal with her own person loss,0.0,tom mccarthi,peter dinklag,patricia clarkson,bobbi cannaval,paul benjamin,0.0,5 739 376
"https://m.media-amazon.com/images/M/MV5BMjA4MjI2OTM5N15BMl5BanBnXkFtZTcwNDA1NjUzMw@@._V1_UX67_CR0,0,67,98_AL_.jpg",21 gram,2003,ua,124 min,crime drama thriller,7.6,a freak accid bring togeth a critic ill mathematician a griev mother and a born again ex con,0.0,alejandro g i rritu,sean penn,benicio del toro,naomi watt,danni huston,0.0,16 290 476
"https://m.media-amazon.com/images/M/MV5BYmNlNDVjMWUtZDZjNS00YTBmLWE3NGUtNDcxMzE0YTQ2ODMxXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",boksuneun naui geot,2002,r,129 min,crime drama thriller,7.6,a recent laid off factori worker kidnap hi former boss friend s daughter hope to use the ransom money to pay for hi sister s kidney transplant,0.0,chan wook park,kang ho song,shin ha kyun,bae doona,ji eun lim,0.0,45 289
"https://m.media-amazon.com/images/M/MV5BMTMxNzYzNzUzMV5BMl5BanBnXkFtZTYwNjcwMjE3._V1_UX67_CR0,0,67,98_AL_.jpg",find neverland,2004,u,106 min,biographi drama famili,7.6,the stori of sir j m barri s friendship with a famili who inspir him to creat peter pan,0.0,marc forster,johnni depp,kate winslet,juli christi,radha mitchel,0.0,51 680 613
"https://m.media-amazon.com/images/M/MV5BNmE0YjdlYTktMTU4Ni00Mjk2LWI3NWMtM2RjNmFiOTk4YjYxL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR1,0,67,98_AL_.jpg",25th hour,2002,r,135 min,drama,7.6,corner by the dea convict new york drug dealer montgomeri brogan reevalu hi life in the 24 remain hour befor face a seven year jail term,0.0,spike lee,edward norton,barri pepper,philip seymour hoffman,rosario dawson,0.0,13 060 843
"https://m.media-amazon.com/images/M/MV5BODNiZmY2MWUtMjFhMy00ZmM2LTg2MjYtNWY1OTY5NGU2MjdjL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR0,0,67,98_AL_.jpg",the butterfli effect,2004,u,113 min,drama sci fi thriller,7.6,evan treborn suffer blackout dure signific event of hi life as he grow up he find a way to rememb these lost memori and a supernatur way to alter hi life by read hi journal,0.0,eric bress,j macky gruber,ashton kutcher,ami smart,melora walter,0.0,57 938 693
"https://m.media-amazon.com/images/M/MV5BYTFkM2ViMmQtZmI5NS00MjQ2LWEyN2EtMTI1ZmNlZDU3MTZjXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",28 day later,2002,a,113 min,drama horror sci fi,7.6,four week after a mysteri incur viru spread throughout the uk a hand of survivor tri to find sanctuari,0.0,danni boyl,cillian murphi,naomi harri,christoph eccleston,alex palmer,0.0,45 064 915
"https://m.media-amazon.com/images/M/MV5BMDc2MGYwYzAtNzE2Yi00YmU3LTkxMDUtODk2YjhiNDM5NDIyXkEyXkFqcGdeQXVyMTEwNDU1MzEy._V1_UX67_CR0,0,67,98_AL_.jpg",batoru rowaiaru,2000,Unknown,114 min,action adventur drama,7.6,in the futur the japanes govern captur a class of ninth grade student and forc them to kill each other under the revolutionari battl royal act,0.0,kinji fukasaku,tatsuya fujiwara,aki maeda,tar yamamoto,takeshi kitano,0.0,Unknown
"https://m.media-amazon.com/images/M/MV5BYmUzODQ5MGItZTZlNy00MDBhLWIxMmItMjg4Y2QyNDFlMWQ2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",the royal tenenbaum,2001,a,110 min,comedi drama,7.6,the eccentr member of a dysfunct famili reluctantli gather under the same roof for variou reason,0.0,we anderson,gene hackman,gwyneth paltrow,anjelica huston,ben stiller,0.0,52 364 010
"https://m.media-amazon.com/images/M/MV5BNDhjMzc3ZTgtY2Y4MC00Y2U3LWFiMDctZGM3MmM4N2YzNDQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",y tu mam tambi n,2001,a,106 min,drama,7.6,in mexico two teenag boy and an attract older woman embark on a road trip and learn a thing or two about life friendship sex and each other,0.0,alfonso cuar n,maribel verd,gael garc a bernal,daniel gim nez cacho,ana l pez mercado,0.0,13 622 333
"https://m.media-amazon.com/images/M/MV5BNjQ3NWNlNmQtMTE5ZS00MDdmLTlkZjUtZTBlM2UxMGFiMTU3XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX67_CR0,0,67,98_AL_.jpg",harri potter and the sorcer s stone,2001,u,152 min,adventur famili fantasi,7.6,an orphan boy enrol in a school of wizardri where he learn the truth about himself hi famili and the terribl evil that haunt the magic world,0.0,chri columbu,daniel radcliff,rupert grint,richard harri,maggi smith,0.0,317 575 550
"https://m.media-amazon.com/images/M/MV5BMTAxMDE4Mzc3ODNeQTJeQWpwZ15BbWU4MDY2Mjg4MDcx._V1_UX67_CR0,0,67,98_AL_.jpg",the other,2001,pg 13,101 min,horror mysteri thriller,7.6,a woman who live in her darken old famili hous with her two photosensit children becom convinc that the home is haunt,0.0,alejandro amen bar,nicol kidman,christoph eccleston,fionnula flanagan,alakina mann,0.0,96 522 687
"https://m.media-amazon.com/images/M/MV5BYjg5ZDkzZWEtZDQ2ZC00Y2ViLThhMzYtMmIxZDYzYTY2Y2Y2XkEyXkFqcGdeQXVyODAwMTU1MTE@._V1_UY98_CR1,0,67,98_AL_.jpg",blow,2001,r,124 min,biographi crime drama,7.6,the stori of how georg jung along with the medel n cartel head by pablo escobar establish the american cocain market in the 1970 in the unit state,0.0,ted demm,johnni depp,pen lope cruz,franka potent,rachel griffith,0.0,52 990 775
"https://m.media-amazon.com/images/M/MV5BYWFlY2E3ODQtZWNiNi00ZGU4LTkzNWEtZTQ2ZTViMWRhYjIzL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",enemi at the gate,2001,a,131 min,drama histori war,7.6,a russian and a german sniper play a game of cat and mous dure the battl of stalingrad,0.0,jean jacqu annaud,jude law,ed harri,joseph fienn,rachel weisz,0.0,51 401 758
"https://m.media-amazon.com/images/M/MV5BZTI3YzZjZjEtMDdjOC00OWVjLTk0YmYtYzI2MGMwZjFiMzBlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",minor report,2002,a,145 min,action crime mysteri,7.6,in a futur where a special polic unit is abl to arrest murder befor they commit their crime an offic from that unit is himself accus of a futur murder,0.0,steven spielberg,tom cruis,colin farrel,samantha morton,max von sydow,0.0,132 072 926
"https://m.media-amazon.com/images/M/MV5BMTA3OTYxMzg0MDFeQTJeQWpwZ15BbWU4MDY1MjY0MTEx._V1_UX67_CR0,0,67,98_AL_.jpg",the hurrican,1999,r,146 min,biographi drama sport,7.6,the stori of rubin hurrican carter a boxer wrongli imprison for murder and the peopl who aid in hi fight to prove hi innoc,0.0,norman jewison,denzel washington,vicel shannon,deborah kara unger,liev schreiber,0.0,50 668 906
"https://m.media-amazon.com/images/M/MV5BZTM2ZGJmNjQtN2UyOS00NjcxLWFjMDktMDE2NzMyNTZlZTBiXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",american psycho,2000,a,101 min,comedi crime drama,7.6,a wealthi new york citi invest bank execut patrick bateman hide hi altern psychopath ego from hi co worker and friend as he delv deeper into hi violent hedonist fantasi,0.0,mari harron,christian bale,justin theroux,josh luca,bill sage,0.0,15 070 285
"https://m.media-amazon.com/images/M/MV5BMmU5ZjFmYjQtYmNjZC00Yjk4LWI1ZTQtZDJiMjM0YjQyNDU0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",lola rennt,1998,ua,81 min,crime drama thriller,7.6,after a botch money deliveri lola ha 20 minut to come up with 100 000 deutschmark,0.0,tom tykwer,franka potent,moritz bleibtreu,herbert knaup,nina petri,0.0,7 267 585
